<i>N</i>-acetylneuraminate lyase,nanA,TUPLE // ACNEULY-MONOMER // 4,<i>N</i>-acetylneuraminate lyase,,,
<I>N</I>-acetyl-D-galactosamine specific PTS (cryptic),"agaW"" // ""agaV",TUPLE // G7633-MONOMER // 1 // TUPLE // G7632-MONOMER // 1,"<I>N</I>-acetyl-D-galactosamine specific PTS truncated enzyme IIC component"" // ""<I>N</I>-acetyl-D-galactosamine specific PTS enzyme IIB component",,,
N-acetylglucosamine specific PTS enzyme II,nagE,TUPLE // NAGE-MONOMER // 2,N-acetylglucosamine specific PTS enzyme IIABC component,,,
<i>N</i>-acetylglucosamine-6-phosphate deacetylase,nagA,TUPLE // NAG6PDEACET-MONOMER // 4,<i>N</i>-acetylglucosamine-6-phosphate deacetylase,,,
N-acetylglutamate synthase,argA,TUPLE // N-ACETYLTRANSFER-MONOMER // 6,N-acetylglutamate synthase,,,
<i>N</i>-acetylmuramic acid 6-phosphate etherase,murQ,TUPLE // G7263-MONOMER // 2,<i>N</i>-acetylmuramic acid 6-phosphate etherase,,,
N-acetylmuramic acid-specific PTS enzyme II,"crr"" // ""murP",TUPLE // CRR-MONOMER // 1 // TUPLE // MONOMER0-5 // 1,"Enzyme IIA<sup>Glc</sup>"" // ""N-acetylmuramic acid-specific PTS enzyme IICB component / anhydro-N-acetylmuramic acid transporter",,,
<i>N</i>-acetylneuraminate mutarotase,nanM,TUPLE // G7920-MONOMER // 2,<i>N</i>-acetylneuraminate mutarotase,,,
<i>N</i>-acetylornithine aminotransferase / <i>N</i>-succinyldiaminopimelate aminotransferase,argD,TUPLE // ACETYLORNTRANSAM-MONOMER // 2,<i>N</i>-acetylornithine aminotransferase / <i>N</i>-succinyldiaminopimelate aminotransferase,,,
<i>N</i>-succinylarginine dihydrolase,astB,TUPLE // SUCCARGDIHYDRO-MONOMER // 2,<i>N</i>-succinylarginine dihydrolase,,,
<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide mutase,purE,TUPLE // PURE-MONOMER // 8,<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide mutase,,,
N<sup>6</sup>-L-threonylcarbamoyladenine synthase,"tsaB"" // ""tsaD"" // ""tsaE",TUPLE // CPLX0-8181 // 1 // TUPLE // G6991-MONOMER // 1 // TUPLE // EG11171-MONOMER // 1 // TUPLE // EG11757-MONOMER // 1,"N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaB subunit"" // ""N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaD subunit"" // ""N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaE subunit",,,
"N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaB-TsaD dimer subunit","tsaD"" // ""tsaB",TUPLE // EG11171-MONOMER // 1 // TUPLE // G6991-MONOMER // 1,"N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaD subunit"" // ""N<sup>6</sup>-L-threonylcarbamoyladenine synthase, TsaB subunit",,,
Na<sup>+</sup>:H<sup>+</sup> antiporter NhaA,nhaA,TUPLE // NHAA-MONOMER // 2,Na<sup>+</sup>:H<sup>+</sup> antiporter NhaA,,,
NAD kinase,nadK,TUPLE // MONOMER0-541 // 6,NAD kinase,,,
"NAD synthetase, NH<sub>3</sub>-dependent",nadE,TUPLE // NAD-SYNTH-MONOMER // 2,"NAD synthetase, NH<sub>3</sub>-dependent",,,
NAD(P)H nitroreductase NfsB,nfsB,TUPLE // DIHYDROPTERIREDUCT-MONOMER // 2,NAD(P)H nitroreductase NfsB,,,
NAD(P)H:quinone oxidoreductase,wrbA,TUPLE // PD01343 // 4,NAD(P)H:quinone oxidoreductase,,,
NAD<sup>+</sup>-dependent succinate semialdehyde dehydrogenase,sad,TUPLE // G6811-MONOMER // 2,NAD<sup>+</sup>-dependent succinate semialdehyde dehydrogenase,,,
NAD-dependent dihydropyrimidine dehydrogenase,"preA"" // ""preT",TUPLE // EG11289-MONOMER // 2 // TUPLE // G7145-MONOMER // 2,"NAD-dependent dihydropyrimidine dehydrogenase subunit PreA"" // ""NAD-dependent dihydropyrimidine dehydrogenase subunit PreT",,,
subunit of NADH dehydrogenase (quinone),,TUPLE // NQOR-MONOMER // 2,,,,
NADH pyrophosphatase,nudC,TUPLE // EG11702-MONOMER // 2,NADH pyrophosphatase,,,
NADH:quinone oxidoreductase I,"nuoB"" // ""nuoC"" // ""nuoE"" // ""nuoF"" // ""nuoG"" // ""nuoI"" // ""nuoN"" // ""nuoM"" // ""nuoL"" // ""nuoK"" // ""nuoJ"" // ""nuoH"" // ""nuoA",TUPLE // CPLX0-3361 // 1 // TUPLE // NUOB-MONOMER // 1 // TUPLE // NUOC-MONOMER // 1 // TUPLE // NUOE-MONOMER // 1 // TUPLE // NUOF-MONOMER // 1 // TUPLE // NUOG-MONOMER // 1 // TUPLE // NUOI-MONOMER // 1 // TUPLE // NUON-MONOMER // 1 // TUPLE // NUOM-MONOMER // 1 // TUPLE // NUOL-MONOMER // 1 // TUPLE // NUOK-MONOMER // 1 // TUPLE // NUOJ-MONOMER // 1 // TUPLE // NUOH-MONOMER // 1 // TUPLE // NUOA-MONOMER // 1,"NADH:quinone oxidoreductase subunit B"" // ""NADH:quinone oxidoreductase subunit CD"" // ""NADH:quinone oxidoreductase subunit E"" // ""NADH:quinone oxidoreductase subunit F"" // ""NADH:quinone oxidoreductase subunit G"" // ""NADH:quinone oxidoreductase subunit I"" // ""NADH:quinone oxidoreductase subunit N"" // ""NADH:quinone oxidoreductase subunit M"" // ""NADH:quinone oxidoreductase subunit L"" // ""NADH:quinone oxidoreductase subunit K"" // ""NADH:quinone oxidoreductase subunit J"" // ""NADH:quinone oxidoreductase subunit H"" // ""NADH:quinone oxidoreductase subunit A",,,
"NADH:quinone oxidoreductase I, peripheral arm","nuoI"" // ""nuoG"" // ""nuoF"" // ""nuoE"" // ""nuoC"" // ""nuoB",TUPLE // NUOI-MONOMER // 1 // TUPLE // NUOG-MONOMER // 1 // TUPLE // NUOF-MONOMER // 1 // TUPLE // NUOE-MONOMER // 1 // TUPLE // NUOC-MONOMER // 1 // TUPLE // NUOB-MONOMER // 1,"NADH:quinone oxidoreductase subunit I"" // ""NADH:quinone oxidoreductase subunit G"" // ""NADH:quinone oxidoreductase subunit F"" // ""NADH:quinone oxidoreductase subunit E"" // ""NADH:quinone oxidoreductase subunit CD"" // ""NADH:quinone oxidoreductase subunit B",,,
NADP<sup>+</sup>-dependent succinate-semialdehyde dehydrogenase,gabD,TUPLE // SUCCSEMIALDDEHYDROG-MONOMER // 4,NADP<sup>+</sup>-dependent succinate-semialdehyde dehydrogenase,,,
NADPH-dependent aldehyde reductase YqhD,yqhD,TUPLE // G7564-MONOMER // 2,NADPH-dependent aldehyde reductase YqhD,,,
NADPH-dependent curcumin/dihydrocurcumin reductase,curA,TUPLE // G6760-MONOMER // 2,NADPH-dependent curcumin/dihydrocurcumin reductase,,,
NADPH-dependent FMN reductase,ssuE,TUPLE // MONOMER0-146 // 2,NADPH-dependent FMN reductase,,,
NADPH-dependent nitroreductase NfsA,nfsA,TUPLE // EG11261-MONOMER // 2,NADPH-dependent nitroreductase NfsA,,,
NADPH:quinone oxidoreductase MdaB,mdaB,TUPLE // EG12656-MONOMER // 2,NADPH:quinone oxidoreductase MdaB,,,
negative regulator of MalT activity/cystathionine &beta;-lyase,malY,TUPLE // EG10564-MONOMER // 2,negative regulator of MalT activity/cystathionine &beta;-lyase,,,
Ni(2+) ABC transporter,"nikA"" // ""nikC"" // ""nikB"" // ""nikE"" // ""nikD",TUPLE // NIKA-MONOMER // 1 // TUPLE // NIKC-MONOMER // 1 // TUPLE // NIKB-MONOMER // 1 // TUPLE // NIKE-MONOMER // 1 // TUPLE // NIKD-MONOMER // 1,"Ni(2+) ABC transporter periplasmic binding protein"" // ""Ni(2+) ABC transporter membrane subunit NikC"" // ""Ni(2+) ABC transporter membrane subunit NikB"" // ""Ni(2+) ABC transporter ATP binding subunit NikE"" // ""Ni(2+) ABC transporter ATP binding subunit NikD",,,
nicotinate-nucleotide&mdash;dimethylbenzimidazole phosphoribosyltransferase,cobT,TUPLE // DMBPPRIBOSYLTRANS-MONOMER // 2,nicotinate-nucleotide&mdash;dimethylbenzimidazole phosphoribosyltransferase,,,
NikR-Ni DNA-binding transcriptional repressor,nikR,TUPLE // MONOMER0-1781 // 4 // TUPLE // EG11519-MONOMER // 4 // TUPLE // NI+2 // 4,DNA-binding transcriptional repressor NikR,,,
nitrate reductase A,"narI"" // ""narH"" // ""narG",TUPLE // NARI-MONOMER // 2 // TUPLE // NARH-MONOMER // 2 // TUPLE // NARG-MONOMER // 2,"nitrate reductase A subunit &gamma;"" // ""nitrate reductase A subunit &beta;"" // ""nitrate reductase A subunit &alpha;",,,
nitrate reductase Z,"narV"" // ""narZ"" // ""narY",TUPLE // NARV-MONOMER // 1 // TUPLE // NARZ-MONOMER // 1 // TUPLE // NARY-MONOMER // 1,"nitrate reductase Z subunit &gamma;"" // ""nitrate reductase Z subunit &alpha;"" // ""nitrate reductase Z subunit &beta;",,,
"nitrite reductase subunit NirD"" // ""nitrite reductase catalytic subunit NirB","nirB"" // ""nirD",TUPLE // NIRB-MONOMER // 1 // TUPLE // NIRD-MONOMER // 1,"nitrite reductase catalytic subunit NirB"" // ""nitrite reductase subunit NirD",,,
nitrogen regulator GlnK,glnK,TUPLE // PROTEIN-PII2 // 3,"uridylyl-[GlnK]"" // ""nitrogen regulator GlnK",,,
nitrogen regulatory protein PII-1,glnB,TUPLE // PROTEIN-PII // 3,"uridylyl-[protein PII]"" // ""nitrogen regulatory protein PII-1",,,
NMN aminohydrolase,pncC,TUPLE // G7409-MONOMER // 2,NMN aminohydrolase,,,
nonspecific DNA-binding protein YbiB,ybiB,TUPLE // EG11580-MONOMER // 2,nonspecific DNA-binding protein YbiB,,,
|Nr-I|,,,,,,
|Nr-II|,,,,,,
NtrC-Phosphorylated DNA-binding transcriptional dual regulator,glnG,TUPLE // MONOMER0-4198 // 8,"NtrC-phosphorylated monomer"" // ""DNA-binding transcriptional dual regulator NtrC",,,
nucleoid occlusion factor SlmA,slmA,TUPLE // EG11191-MONOMER // 2,nucleoid occlusion factor SlmA,,,
nucleoside diphosphate kinase,ndk,TUPLE // NUCLEOSIDE-DIP-KIN-MONOMER // 4,nucleoside diphosphate kinase,,,
nucleoside triphosphate pyrophosphatase YhdE,yhdE,TUPLE // EG11298-MONOMER // 2,nucleoside triphosphate pyrophosphatase YhdE,,,
nucleoside triphosphate pyrophosphohydrolase,mazG,TUPLE // EG10572-MONOMER // 2,nucleoside triphosphate pyrophosphohydrolase,,,
nucleotide exchange factor GrpE,grpE,TUPLE // EG10416-MONOMER // 2,nucleotide exchange factor GrpE,,,
NusB-S10 complex,"nusB"" // ""rpsJ",TUPLE // EG10666-MONOMER // 1 // TUPLE // EG10909-MONOMER // 1,"transcription antitermination protein NusB"" // ""30S ribosomal subunit protein S10",,,
"<i>O</i>-acetyl-ADP-ribose deacetylase, regulator of RNase III activity",ymdB,TUPLE // G6550-MONOMER // 2,"<i>O</i>-acetyl-ADP-ribose deacetylase, regulator of RNase III activity",,,
<i>o</i>-succinylbenzoate&mdash;CoA ligase,menE,TUPLE // O-SUCCINYLBENZOATE-COA-LIG-MONOMER // 4,<i>o</i>-succinylbenzoate&mdash;CoA ligase,,,
<i>O</i>-succinylhomoserine(thiol)-lyase / <i>O</i>-succinylhomoserine lyase,metB,TUPLE // O-SUCCHOMOSERLYASE-MONOMER // 4,<i>O</i>-succinylhomoserine(thiol)-lyase / <i>O</i>-succinylhomoserine lyase,,,
oligopeptide ABC transporter,"oppA"" // ""oppB"" // ""oppF"" // ""oppD"" // ""oppC",TUPLE // OPPA-MONOMER // 1 // TUPLE // OPPB-MONOMER // 1 // TUPLE // OPPF-MONOMER // 1 // TUPLE // OPPD-MONOMER // 1 // TUPLE // OPPC-MONOMER // 1,"oligopeptide ABC transporter periplasmic binding protein"" // ""murein tripeptide ABC transporter / oligopeptide ABC transporter inner membrane subunit OppB"" // ""murein tripeptide ABC transporter / oligopeptide ABC transporter ATP binding subunit OppF"" // ""murein tripeptide ABC transporter / oligopeptide ABC transporter ATP binding subunit OppD"" // ""murein tripeptide ABC transporter / oligopeptide ABC transporter inner membrane subunit OppC",,,
oligoribonuclease,orn,TUPLE // G7842-MONOMER // 2,oligoribonuclease,,,
OmpR-Phosphorylated DNA-binding transcriptional dual regulator,ompR,TUPLE // PHOSPHO-OMPR-MONOMER // 2,"OmpR-Phosphorylated"" // ""DNA-binding transcriptional dual regulator OmpR",,,
ornithine carbamoyltransferase,argI,TUPLE // CHAINI-MONOMER // 3,ornithine carbamoyltransferase ArgI,,,
ornithine carbamoyltransferase,argF,TUPLE // CHAINF-MONOMER // 3,ornithine carbamoyltransferase ArgF,,,
"ornithine decarboxylase, biosynthetic",speC,TUPLE // ORNDECARBOX-BIO-MONOMER // 2,"ornithine decarboxylase, biosynthetic",,,
"ornithine decarboxylase, degradative",speF,TUPLE // ORNDECARBOXDEG-MONOMER // 2,"ornithine decarboxylase, degradative",,,
orotate phosphoribosyltransferase,pyrE,TUPLE // OROPRIBTRANS-MONOMER // 2,orotate phosphoribosyltransferase,,,
orotidine-5'-phosphate decarboxylase,pyrF,TUPLE // OROTPDECARB-MONOMER // 2,orotidine-5'-phosphate decarboxylase,,,
osmolyte:H<sup>+</sup> symporter ProP,proP,TUPLE // PROP-MONOMER // 2,osmolyte:H<sup>+</sup> symporter ProP,,,
osmotically inducible peroxiredoxin,osmC,TUPLE // EG10680-MONOMER // 2,osmotically inducible peroxiredoxin,,,
outer membrane channel TolC,tolC,TUPLE // EG11009-MONOMER // 3,outer membrane channel TolC,,,
outer membrane phospholipase A,pldA,TUPLE // MONOMER0-341 // 2,outer membrane phospholipase A,,,
outer membrane porin C,ompC,TUPLE // EG10670-MONOMER // 3,outer membrane porin C,,,
outer membrane porin F,ompF,TUPLE // EG10671-MONOMER // 3,outer membrane porin F,,,
outer membrane porin PhoE,phoE,TUPLE // MONOMER0-282 // 3,outer membrane porin PhoE,,,
Outer Membrane Protein Assembly Complex,"bamB"" // ""bamA"" // ""bamD"" // ""bamC"" // ""bamE",TUPLE // G7320-MONOMER // 1 // TUPLE // G6093-MONOMER // 1 // TUPLE // G7352-MONOMER // 1 // TUPLE // EG10658-MONOMER // 1 // TUPLE // EG10952-MONOMER // 1,"outer membrane protein assembly factor BamB"" // ""outer membrane protein assembly factor BamA"" // ""outer membrane protein assembly factor BamD"" // ""outer membrane protein assembly factor BamC"" // ""outer membrane protein assembly factor BamE",,,
oxalyl-CoA decarboxylase,oxc,TUPLE // G7236-MONOMER // 4,oxalyl-CoA decarboxylase,,,
oxidized flavorubredoxin,norV,TUPLE // G7413-MONOMER // 4,anaerobic nitric oxide reductase flavorubredoxin,,,
oxidized ribonucleoside-triphosphate reductase,nrdD,TUPLE // RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER // 2,anaerobic ribonucleoside-triphosphate reductase,,,
oxygen-sensing c-di-GMP phosphodiesterase DosP,dosP,TUPLE // G6783-MONOMER // 2,oxygen-sensing c-di-GMP phosphodiesterase DosP,,,
<i>p</i>-aminobenzoyl-glutamate hydrolase,"abgA"" // ""abgB",TUPLE // G6670-MONOMER // 2 // TUPLE // G6669-MONOMER // 2,"<i>p</i>-aminobenzoyl-glutamate hydrolase subunit A"" // ""<i>p</i>-aminobenzoyl-glutamate hydrolase subunit B",,,
PaaF-PaaG hydratase-isomerase complex,"paaF"" // ""paaG",TUPLE // G6714-MONOMER // 6 // TUPLE // G6715-MONOMER // 6,"putative 2,3-dehydroadipyl-CoA hydratase"" // ""putative ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)",,,
pantetheine-phosphate adenylyltransferase,coaD,TUPLE // PANTEPADENYLYLTRAN-MONOMER // 6,pantetheine-phosphate adenylyltransferase,,,
pantothenate kinase,coaA,TUPLE // PANTOTHENATE-KIN-MONOMER // 2,pantothenate kinase,,,
pantothenate synthetase,panC,TUPLE // PANTOATE-BETA-ALANINE-LIG-MONOMER // 2,pantothenate synthetase,,,
<i>para</i>-aminobenzoate synthase multi-enzyme complex,"pabC"" // ""pabB"" // ""pabA",TUPLE // ADCLY-CPLX // 1 // TUPLE // ADCLY-MONOMER // 2 // TUPLE // PABASYN-CPLX // 1 // TUPLE // PABASYN-COMPI-MONOMER // 1 // TUPLE // PABASYN-COMPII-MONOMER // 1,"aminodeoxychorismate lyase"" // ""aminodeoxychorismate synthase subunit 1"" // ""aminodeoxychorismate synthase subunit 2",,,
PEP synthetase regulatory protein,ppsR,TUPLE // EG11132-MONOMER // 4,PEP synthetase regulatory protein,,,
peptidase D,pepD,TUPLE // EG10695-MONOMER // 2,peptidase D,,,
peptidase T,pepT,TUPLE // EG11549-MONOMER // 2,peptidase T,,,
peptide antibiotic/peptide nucleic acid transporter,sbmA,TUPLE // SBMA-MONOMER // 2,peptide antibiotic/peptide nucleic acid transporter,,,
peptidoglycan DD-endopeptidase/peptidoglycan LD-endopeptidase,mepA,TUPLE // EG10580-MONOMER // 2,peptidoglycan DD-endopeptidase/peptidoglycan LD-endopeptidase,,,
peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase - MrcA-LpoA complex,"mrcA"" // ""lpoA",TUPLE // EG10748-MONOMER // 1 // TUPLE // G7642-MONOMER // 1,"peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcA"" // ""outer membrane lipoprotein - activator of MrcA activity",,,
peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase - MrcB-LpoB complex,"lpoB"" // ""mrcB",TUPLE // G6565-MONOMER // 1 // TUPLE // EG10605-MONOMER // 1,"outer membrane lipoprotein - activator of MrcB activity"" // ""peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcB",,,
peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcA,mrcA,TUPLE // EG10748-MONOMER // 2,peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcA,,,
peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcB,mrcB,TUPLE // EG10605-MONOMER // 2,peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcB,,,
peptidyl-lysine acetyltransferase,patZ,TUPLE // G7350-MONOMER // 4,peptidyl-lysine acetyltransferase,,,
periplasmic acid stress chaperone,hdeA,TUPLE // EG11398-MONOMER // 2,"HdeA monomer, chaperone active form",,,
periplasmic acid stress chaperone,hdeB,TUPLE // EG11399-MONOMER // 2,periplasmic acid stress chaperone,,,
"periplasmic chaperone, inhibitor of vertebrate C-type lysozyme",ivy,TUPLE // G6104-MONOMER // 2,"periplasmic chaperone, inhibitor of vertebrate C-type lysozyme",,,
periplasmic nitrate reductase,"napA"" // ""napB",TUPLE // NAPA-MONOMER // 1 // TUPLE // NAPB-MONOMER // 1,"periplasmic nitrate reductase subunit NapA"" // ""periplasmic nitrate reductase cytochrome c<SUB>550</SUB> protein",,,
periplasmic nitrite reductase NrfAB,"nrfB"" // ""nrfA",TUPLE // CYTOCHROMEC-MONOMER // 1 // TUPLE // CYTOCHROMEC552-MONOMER // 1,"periplasmic nitrite reductase penta-heme <i>c</i>-type cytochrome"" // ""cytochrome <i>c</i><sub>552</sub> nitrite reductase",,,
periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase,appA,TUPLE // APPA-MONOMER // 2,periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase,,,
periplasmic protein CpxP,cpxP,TUPLE // G7816-MONOMER // 2,periplasmic protein CpxP,,,
periplasmic protein ZraP,zraP,TUPLE // EG11918-MONOMER // 8,"zinc responsive, periplasmic protein with chaperone activity",,,
periplasmic protein-L-methionine sulfoxide reducing system,"msrP"" // ""msrQ",TUPLE // G7059-MONOMER // 1 // TUPLE // G7060-MONOMER // 1,"periplasmic protein-L-methionine sulfoxide reductase catalytic subunit"" // ""periplasmic protein-L-methionine sulfoxide reductase heme binding subunit",,,
periplasmic serine endoprotease,degQ,TUPLE // G7682-MONOMER // 12,periplasmic serine endoprotease,,,
periplasmic serine endoprotease DegP,degP,TUPLE // EG10463-MONOMER // 12,periplasmic serine endoprotease DegP,,,
PF08943 family protein CsiD,csiD,TUPLE // G7394-MONOMER // 4,PF08943 family protein CsiD,,,
phenylacetaldehyde dehydrogenase,feaB,TUPLE // PHENDEHYD-MONOMER // 4,phenylacetaldehyde dehydrogenase,,,
"phenylacetyl-CoA 1,2-epoxidase","paaB"" // ""paaC"" // ""paaA"" // ""paaE",TUPLE // G6710-MONOMER // 1 // TUPLE // G6711-MONOMER // 1 // TUPLE // G6709-MONOMER // 1 // TUPLE // G6713-MONOMER // 1,"phenylacetyl-CoA 1,2-epoxidase subunit B"" // ""phenylacetyl-CoA 1,2-epoxidase, structural subunit"" // ""phenylacetyl-CoA 1,2-epoxidase, monooxygenase subunit"" // ""phenylacetyl-CoA 1,2-epoxidase, reductase subunit",,,
phenylacetyl-CoA thioesterase,paaI,TUPLE // G6717-MONOMER // 4,phenylacetyl-CoA thioesterase,,,
phenylalanine&mdash;tRNA ligase,"pheT"" // ""pheS",TUPLE // PHET-MONOMER // 2 // TUPLE // PHES-MONOMER // 2,"phenylalanine&mdash;tRNA ligase subunit &beta;"" // ""phenylalanine&mdash;tRNA ligase subunit &alpha;",,,
phenylhydantoinase,hyuA,TUPLE // G7492-MONOMER // 4,phenylhydantoinase,,,
phosphate ABC transporter,"pstS"" // ""pstC"" // ""pstA"" // ""pstB",TUPLE // PSTS-MONOMER // 1 // TUPLE // PSTC-MONOMER // 1 // TUPLE // PSTA-MONOMER // 1 // TUPLE // PSTB-MONOMER // 2,"phosphate ABC transporter periplasmic binding protein"" // ""phosphate ABC transporter membrane subunit PstC"" // ""phosphate ABC transporter membrane subunit PstA"" // ""phosphate ABC transporter ATP binding subunit",,,
phosphate acetyltransferase,pta,TUPLE // PHOSACETYLTRANS-MONOMER // 6,phosphate acetyltransferase,,,
phosphate acetyltransferase EutD,eutD,TUPLE // G7288-MONOMER // 2,phosphate acetyltransferase EutD,,,
phosphate signaling protein PhoU,phoU,TUPLE // EG10735-MONOMER // 2,negative regulator of the <i>pho</i> regulon,,,
"phosphatidylserine decarboxylase, heterodimer",psd,TUPLE // PHOSPHASERDECARB-DIMER // 1 // TUPLE // PHOSPHASERDECARB-BETA-MONOMER // 1 // TUPLE // PHOSPHASERDECARB-ALPHA-MONOMER // 1,"phosphatidylserine decarboxylase proenzyme"" // ""phosphatidylserine decarboxylase, &beta; subunit"" // ""phosphatidylserine decarboxylase, &alpha; subunit",,,
"phosphatidylserine decarboxylase, heterodimer",psd,TUPLE // PHOSPHASERDECARB-ALPHA-MONOMER // 1 // TUPLE // PHOSPHASERDECARB-BETA-MONOMER // 1,"phosphatidylserine decarboxylase proenzyme"" // ""phosphatidylserine decarboxylase, &beta; subunit"" // ""phosphatidylserine decarboxylase, &alpha; subunit",,,
